assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
67,27,66,0.52088,10,71,43,Draisaitl,2,18,8477934,-7,110,1.54929,C,16,44,20192020,0,0,0.19724,L,218,Leon Draisaitl,EDM,1356.676
63,23,54,0.47761,6,64,34,McDavid,0,28,8478402,-6,97,1.51562,C,11,43,20192020,0,0,0.16037,L,212,Connor McDavid,EDM,1311.9375
63,25,71,0.5,4,69,32,Panarin,0,20,8478550,36,95,1.37681,L,7,24,20192020,0,0,0.15311,R,209,Artemi Panarin,NYR,1236.2318
47,28,57,0.38888,10,70,48,Pastrnak,1,40,8477956,21,95,1.35714,R,20,38,20192020,0,0,0.17204,R,279,David Pastrnak,BOS,1137.6428
58,23,62,0.43095,4,69,35,MacKinnon,2,12,8477492,13,93,1.34782,C,12,31,20192020,0,0,0.11006,R,318,Nathan MacKinnon,COL,1273.3478
59,22,56,0.43137,5,70,28,Marchand,0,82,8473419,25,87,1.24285,L,5,28,20192020,1,3,0.15135,L,185,Brad Marchand,BOS,1167.1285
52,29,60,0.0,6,68,33,Kucherov,3,38,8476453,26,85,1.25,R,4,25,20192020,0,0,0.15714,L,210,Nikita Kucherov,TBL,1131.7941
51,25,61,0.25,2,70,33,Kane,1,40,8474141,8,84,1.2,R,8,23,20192020,0,0,0.12,L,275,Patrick Kane,CHI,1280.4428
33,35,55,0.55,5,70,47,Matthews,0,8,8479318,19,80,1.14285,C,12,25,20192020,0,0,0.16206,L,290,Auston Matthews,TOR,1258.1714
42,24,50,0.46834,9,68,36,Eichel,3,34,8478403,5,78,1.14705,C,11,27,20192020,1,1,0.15859,R,227,Jack Eichel,BUF,1326.0588
55,18,49,0.39344,3,69,23,Huberdeau,1,30,8476456,5,78,1.13043,L,5,29,20192020,0,0,0.15131,L,152,Jonathan Huberdeau,FLA,1126.2753
34,23,43,0.49169,6,57,41,Zibanejad,2,14,8476459,9,75,1.31578,C,15,27,20192020,3,5,0.19711,R,208,Mika Zibanejad,NYR,1297.7192
60,13,49,0.0,6,69,15,Carlson,0,26,8474590,12,75,1.08695,D,2,26,20192020,0,0,0.07936,R,189,John Carlson,WSH,1477.9855
49,18,50,0.50342,5,55,25,Malkin,0,58,8471215,7,74,1.34545,C,7,24,20192020,0,0,0.14619,L,171,Evgeni Malkin,PIT,1171.2727
44,19,53,0.46935,6,71,29,Scheifele,2,45,8476460,2,73,1.02816,C,10,20,20192020,0,0,0.17058,R,170,Mark Scheifele,WPG,1308.2676
35,28,54,0.15384,7,71,38,Connor,1,34,8478398,4,73,1.02816,L,9,17,20192020,1,2,0.15899,L,239,Kyle Connor,WPG,1265.2535
45,18,45,0.59192,3,69,27,Miller,1,47,8476468,11,72,1.04347,C,9,25,20192020,0,2,0.16363,L,165,J.T. Miller,VAN,1206.1739
51,10,42,0.26923,2,59,16,Marner,1,16,8478483,6,67,1.13559,R,6,24,20192020,0,1,0.10389,R,154,Mitch Marner,TOR,1293.2372
19,35,49,1.0,3,68,48,Ovechkin,1,30,8471214,-12,67,0.98529,L,13,18,20192020,0,0,0.15434,R,311,Alex Ovechkin,WSH,1239.8676
37,19,47,0.54315,6,57,29,Stamkos,0,22,8474564,14,66,1.15789,C,10,19,20192020,0,0,0.16477,R,176,Steven Stamkos,TBL,1105.2105
28,26,44,0.46006,5,68,38,Aho,0,26,8478427,10,66,0.97058,C,8,17,20192020,4,5,0.18446,L,206,Sebastian Aho,CAR,1165.4264
39,19,42,0.41843,5,68,27,Pettersson,1,18,8480012,16,66,0.97058,C,8,24,20192020,0,0,0.16666,L,162,Elias Pettersson,VAN,1111.8676
34,24,47,0.53125,5,71,32,Pacioretty,1,44,8474157,18,66,0.92957,L,8,19,20192020,0,0,0.10423,L,307,Max Pacioretty,VGK,1074.9154
49,12,42,,1,69,16,Josi,0,41,8474600,22,65,0.94202,D,4,23,20192020,0,0,0.06153,L,260,Roman Josi,NSH,1546.7391
43,17,41,0.49846,2,71,22,Wheeler,0,37,8471218,1,65,0.91549,R,4,22,20192020,1,2,0.12222,R,180,Blake Wheeler,WPG,1159.1549
39,17,51,0.51093,4,66,25,Point,0,11,8478010,28,64,0.96969,C,8,13,20192020,0,0,0.1773,R,141,Brayden Point,TBL,1134.106
42,15,45,0.34782,3,65,21,Stone,0,27,8475913,15,63,0.96923,R,6,17,20192020,0,1,0.125,R,168,Mark Stone,VGK,1164.7846
48,10,38,0.49056,1,68,15,Teravainen,0,8,8476882,20,63,0.92647,C,4,21,20192020,1,4,0.08241,L,182,Teuvo Teravainen,CAR,1151.5882
35,20,47,0.37037,1,68,28,Laine,0,22,8479339,8,63,0.92647,L,8,16,20192020,0,0,0.12389,R,226,Patrik Laine,WPG,1164.6029
42,13,41,0.5428,2,66,20,Barkov,0,18,8477493,2,62,0.93939,C,7,20,20192020,0,1,0.11627,L,172,Aleksander Barkov,FLA,1200.909
41,13,40,0.55152,5,70,21,Kopitar,1,16,8471685,6,62,0.88571,C,7,21,20192020,1,1,0.15555,L,135,Anze Kopitar,LAK,1262.4
39,15,37,0.50742,4,65,22,Nugent-Hopkins,0,33,8476454,1,61,0.93846,C,7,24,20192020,0,0,0.1279,L,172,Ryan Nugent-Hopkins,EDM,1228.0
37,19,38,0.48979,3,66,24,Konecny,0,28,8478439,-1,61,0.92424,R,5,23,20192020,0,0,0.17021,R,141,Travis Konecny,PHI,1008.2272
39,14,47,0.36,1,68,22,Tatar,0,36,8475193,5,61,0.89705,L,8,14,20192020,0,0,0.1358,L,162,Tomas Tatar,MTL,977.647
37,18,41,0.0,5,68,24,Svechnikov,1,54,8480830,9,61,0.89705,R,6,20,20192020,0,0,0.13114,L,183,Andrei Svechnikov,CAR,1004.2794
38,18,42,0.0,4,69,23,Tkachuk,2,74,8479314,-5,61,0.88405,L,5,19,20192020,0,0,0.12234,L,188,Matthew Tkachuk,CGY,1098.4782
49,9,42,0.56555,3,71,12,O'Reilly,1,10,8475158,11,61,0.85915,C,2,18,20192020,1,1,0.10169,L,118,Ryan O'Reilly,STL,1234.4366
34,19,39,0.55286,4,63,26,Tavares,3,24,8475166,-7,60,0.95238,C,7,21,20192020,0,0,0.13197,L,197,John Tavares,TOR,1172.9682
41,15,48,0.41605,2,68,19,Barzal,0,44,8478445,5,60,0.88235,C,4,12,20192020,0,0,0.11111,R,171,Mathew Barzal,NYI,1202.5735
42,16,51,0.57295,3,70,18,Toews,3,48,8473604,-2,60,0.85714,C,1,8,20192020,1,1,0.10465,L,172,Jonathan Toews,CHI,1186.6142
35,16,33,0.375,9,71,25,Perron,4,52,8474102,2,60,0.84507,L,9,27,20192020,0,0,0.1506,R,166,David Perron,STL,1099.0
28,22,42,0.5,7,68,31,Nylander,1,12,8477939,-2,59,0.86764,R,9,17,20192020,0,0,0.15736,R,197,William Nylander,TOR,1092.5147
30,18,38,0.46666,3,69,29,Hoffman,0,28,8474884,-5,59,0.85507,C,11,21,20192020,0,0,0.13551,L,214,Mike Hoffman,FLA,1010.2608
37,18,46,0.59625,4,69,22,Couturier,1,30,8476461,21,59,0.85507,C,4,13,20192020,0,0,0.11891,L,185,Sean Couturier,PHI,1189.8985
41,15,41,0.47509,3,70,18,Strome,0,48,8476458,21,59,0.84285,C,3,17,20192020,0,1,0.11688,R,154,Ryan Strome,NYR,1175.1714
40,12,40,0.25,2,70,18,Gaudreau,0,12,8476346,-10,58,0.82857,L,6,18,20192020,0,0,0.08612,L,209,Johnny Gaudreau,CGY,1127.4
33,15,37,0.49019,4,71,25,Schenn,0,44,8475170,3,58,0.8169,C,10,21,20192020,0,0,0.18115,L,138,Brayden Schenn,STL,1107.507
33,21,52,0.0,5,71,25,Ehlers,0,30,8477940,14,58,0.8169,L,3,5,20192020,1,1,0.12315,L,203,Nikolaj Ehlers,WPG,991.4084
35,13,37,0.45,4,71,22,Schwartz,1,18,8475768,3,57,0.80281,L,9,20,20192020,0,0,0.1358,L,162,Jaden Schwartz,STL,1090.7323
29,18,37,0.2,4,55,27,Rust,2,30,8475810,14,56,1.01818,R,8,17,20192020,1,2,0.1788,R,151,Bryan Rust,PIT,1185.909
25,19,35,0.57894,5,61,31,Bergeron,1,28,8470638,23,56,0.91803,C,11,20,20192020,1,1,0.1527,R,203,Patrice Bergeron,BOS,1123.5409
44,8,39,0.35,3,69,12,Voracek,1,31,8474161,14,56,0.81159,R,4,17,20192020,0,0,0.0909,L,132,Jakub Voracek,PHI,1022.6376
44,7,33,,3,66,11,Hedman,0,31,8475167,27,55,0.83333,D,4,22,20192020,0,0,0.07096,L,155,Victor Hedman,TBL,1443.5606
42,10,36,0.49236,0,61,12,Backstrom,0,14,8473563,-1,54,0.88524,C,2,18,20192020,0,0,0.0909,L,132,Nicklas Backstrom,WSH,1141.4426
31,14,36,0.22222,4,64,23,Fiala,1,42,8477942,-1,54,0.84375,L,9,18,20192020,0,0,0.13142,L,175,Kevin Fiala,MIN,924.0468
28,22,47,0.51767,5,68,26,Nelson,3,32,8475754,6,54,0.79411,C,4,7,20192020,0,0,0.14857,L,175,Brock Nelson,NYI,1131.5882
25,21,35,0.49313,7,70,29,Lindholm,1,22,8477496,-8,54,0.77142,C,8,19,20192020,0,0,0.17159,R,169,Elias Lindholm,CGY,1183.2857
27,22,45,0.25,6,71,27,Smith,0,20,8475191,17,54,0.76056,R,3,5,20192020,2,4,0.15976,L,169,Reilly Smith,VGK,1074.7323
38,12,34,,3,68,15,DeAngelo,2,47,8477950,12,53,0.77941,D,3,19,20192020,0,0,0.10067,R,149,Tony DeAngelo,NYR,1157.2352
45,5,28,,2,68,8,Hughes,1,22,8480800,-10,53,0.77941,D,3,25,20192020,0,0,0.06349,L,126,Quinn Hughes,VAN,1313.0735
32,13,31,0.59038,6,69,21,Giroux,0,28,8473512,7,53,0.76811,R,7,20,20192020,1,2,0.10659,R,197,Claude Giroux,PHI,1139.0869
31,10,37,0.57316,2,69,22,Horvat,0,21,8477500,-15,53,0.76811,C,12,16,20192020,0,0,0.12359,L,178,Bo Horvat,VAN,1183.913
34,14,39,0.52422,0,71,19,Larkin,0,39,8477946,-21,53,0.74647,C,5,14,20192020,0,0,0.0852,L,223,Dylan Larkin,DET,1274.9436
33,13,40,0.43337,0,63,19,Kuznetsov,0,40,8475744,-2,52,0.82539,C,6,12,20192020,0,0,0.14728,L,129,Evgeny Kuznetsov,WSH,1070.5079
36,12,34,0.39215,1,65,16,Hall,0,34,8475791,-14,52,0.8,L,4,18,20192020,0,0,0.06896,L,232,Taylor Hall,"NJD,ARI",1150.4307
27,24,40,0.54545,6,69,25,Vrana,1,18,8477944,3,52,0.75362,L,1,12,20192020,0,0,0.13368,L,187,Jakub Vrana,WSH,892.942
36,10,29,,3,70,16,Pietrangelo,0,20,8474565,11,52,0.74285,D,6,22,20192020,0,1,0.07111,R,225,Alex Pietrangelo,STL,1451.0
38,8,31,,4,57,12,Makar,0,12,8480069,12,50,0.87719,D,4,19,20192020,0,0,0.09917,R,121,Cale Makar,COL,1260.6315
33,14,35,0.58162,6,69,17,Seguin,3,22,8475794,-2,50,0.72463,C,3,15,20192020,0,0,0.06938,R,245,Tyler Seguin,DAL,1148.9565
28,17,38,0.35714,2,69,22,Reinhart,0,20,8477933,-15,50,0.72463,C,5,12,20192020,0,0,0.15277,R,144,Sam Reinhart,BUF,1237.7101
40,7,21,,4,61,9,Krug,2,33,8476792,-4,49,0.80327,D,2,28,20192020,0,0,0.0625,L,144,Torey Krug,BOS,1229.2459
23,18,36,0.26315,7,68,26,Killorn,0,20,8473986,19,49,0.72058,L,8,13,20192020,0,0,0.2,L,130,Alex Killorn,TBL,1075.5147
23,16,37,0.5,4,69,26,Oshie,1,26,8471698,4,49,0.71014,R,10,12,20192020,0,0,0.19548,R,133,T.J. Oshie,WSH,1097.6811
27,20,40,0.32432,2,70,22,Meier,0,42,8478414,-22,49,0.7,R,2,9,20192020,0,0,0.11055,L,199,Timo Meier,SJS,1036.9714
31,17,39,0.44596,4,70,18,Dubois,2,49,8479400,-2,49,0.7,C,1,10,20192020,0,0,0.11392,L,158,Pierre-Luc Dubois,CBJ,1075.9142
27,14,34,0.33333,2,63,21,Forsberg,0,29,8476887,-7,48,0.7619,L,7,14,20192020,0,0,0.10606,R,198,Filip Forsberg,NSH,1041.0317
40,6,30,,2,69,8,Suter,0,12,8470600,-6,48,0.69565,D,2,18,20192020,0,0,0.07207,L,111,Ryan Suter,MIN,1478.3913
26,14,32,0.52586,5,70,22,Monahan,1,25,8477497,-16,48,0.68571,C,8,16,20192020,0,0,0.13253,L,166,Sean Monahan,CGY,1086.1
27,18,34,0.66666,1,71,21,Bertuzzi,0,40,8477479,-23,48,0.67605,L,3,14,20192020,0,0,0.16279,L,129,Tyler Bertuzzi,DET,1158.8591
31,12,30,0.5563,4,41,16,Crosby,2,15,8471675,-8,47,1.14634,C,4,17,20192020,0,0,0.14678,L,109,Sidney Crosby,PIT,1216.0975
21,10,27,0.52736,6,64,26,Kane,0,122,8475169,-12,47,0.73437,L,14,18,20192020,2,2,0.12037,L,216,Evander Kane,SJS,1172.3125
28,14,33,0.49549,5,66,19,Staal,1,28,8470595,-9,47,0.71212,C,5,14,20192020,0,0,0.16814,L,113,Eric Staal,MIN,1028.0757
25,16,35,0.42647,3,66,22,Marchessault,1,28,8476539,6,47,0.71212,R,6,12,20192020,0,0,0.09361,R,235,Jonathan Marchessault,VGK,1036.9545
22,14,30,,2,69,25,Dadonov,0,10,8474149,-7,47,0.68115,L,11,17,20192020,0,0,0.1497,L,167,Evgenii Dadonov,FLA,1026.3188
34,12,43,0.54491,1,71,13,Danault,0,32,8476479,18,47,0.66197,C,1,4,20192020,0,0,0.09923,L,131,Phillip Danault,MTL,1130.6478
31,11,33,0.51902,1,63,15,Karlsson,0,16,8476448,11,46,0.73015,C,2,8,20192020,2,5,0.10869,L,138,William Karlsson,VGK,1131.9523
16,26,38,0.31578,3,68,30,Kubalik,0,16,8477330,2,46,0.67647,L,4,8,20192020,0,0,0.19108,L,157,Dominik Kubalik,CHI,862.4705
30,12,37,0.17391,1,68,16,Buchnevich,0,24,8477402,2,46,0.67647,L,4,9,20192020,0,0,0.1081,L,148,Pavel Buchnevich,NYR,1015.7794
21,12,27,0.53246,4,69,25,Parise,0,8,8470610,-11,46,0.66666,L,12,18,20192020,1,1,0.16129,L,155,Zach Parise,MIN,1031.8115
33,11,29,,4,71,13,Theodore,2,25,8477447,12,46,0.64788,D,1,16,20192020,1,1,0.05936,L,219,Shea Theodore,VGK,1334.4788
29,11,31,0.36666,3,57,16,Boeser,0,14,8478444,4,45,0.78947,R,5,14,20192020,0,0,0.09467,R,169,Brock Boeser,VAN,1114.3157
25,18,34,0.35714,6,58,20,Burakovsky,1,22,8477444,11,45,0.77586,L,2,11,20192020,0,0,0.19417,L,103,Andre Burakovsky,COL,912.0344
