assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
40,22,44,0.25,6,82,35,Bure,2,50,8458969,-7,75,0.91463,R,13,31,19992000,0,0,0.11363,R,308,Valeri Bure,CGY,1258.4146
38,23,48,0.3,7,71,36,Robitaille,0,68,8450941,11,74,1.04225,L,13,26,19992000,0,0,0.16289,L,221,Luc Robitaille,LAK,1113.7746
41,20,51,0.50772,7,73,32,Sundin,4,46,8451774,16,73,1.0,C,10,19,19992000,2,3,0.17391,R,184,Mats Sundin,TOR,1210.6712
48,15,50,0.53586,3,74,25,Gilmour,2,63,8447206,-9,73,0.98648,C,10,23,19992000,0,0,0.22123,L,113,Doug Gilmour,"CHI,BUF",1171.7432
50,16,44,0.5332,4,78,23,Francis,0,18,8446951,10,73,0.93589,C,7,29,19992000,0,0,0.15333,L,150,Ron Francis,CAR,1318.3717
53,7,37,,3,81,20,Lidstrom,0,18,8457063,19,73,0.90123,D,9,31,19992000,4,5,0.09174,L,218,Nicklas Lidstrom,DET,1573.3209
37,26,48,0.45522,9,72,35,Elias,1,58,8460542,16,72,1.0,C,9,24,19992000,0,0,0.19125,L,183,Patrik Elias,NJD,1047.7916
51,17,46,0.50377,4,77,21,Weight,0,54,8458361,6,72,0.93506,C,3,25,19992000,1,1,0.12574,L,167,Doug Weight,EDM,1234.961
36,23,44,1.0,9,82,36,Hejduk,2,16,8460577,14,72,0.87804,R,13,27,19992000,0,1,0.15789,R,228,Milan Hejduk,COL,1198.4878
42,24,49,0.48989,3,81,29,Whitney,0,35,8458537,16,71,0.87654,L,5,22,19992000,0,0,0.14646,R,198,Ray Whitney,FLA,1121.2222
56,10,50,0.56755,6,82,15,Oates,2,14,8449951,13,71,0.86585,C,5,21,19992000,0,0,0.16129,R,93,Adam Oates,WSH,1340.2317
35,19,41,0.25,4,79,35,Czerkawski,1,34,8458620,-16,70,0.88607,R,16,29,19992000,0,0,0.12681,R,276,Mariusz Czerkawski,NYI,1064.6962
53,11,49,0.42883,2,80,17,Kozlov,0,16,8459428,24,70,0.875,C,6,21,19992000,0,0,0.07623,R,223,Viktor Kozlov,FLA,1166.9375
49,17,34,0.48964,1,82,21,Damphousse,0,58,8446303,4,70,0.85365,C,3,30,19992000,1,6,0.10294,L,204,Vincent Damphousse,SJS,1226.3658
51,12,43,0.44574,1,82,19,Gomez,0,78,8467351,14,70,0.85365,C,7,27,19992000,0,0,0.09313,L,204,Scott Gomez,NJD,980.8658
44,16,44,0.53988,4,76,24,Nedved,0,40,8449807,2,68,0.89473,C,6,21,19992000,2,3,0.1194,L,201,Petr Nedved,NYR,1194.3289
43,19,49,0.61702,4,79,25,Sykora,0,26,8460465,24,68,0.86075,R,5,18,19992000,1,1,0.11261,L,222,Petr Sykora,NJD,1026.3924
42,19,39,0.44409,3,80,25,Lecavalier,0,43,8467329,-25,67,0.8375,C,6,28,19992000,0,0,0.1506,L,166,Vincent Lecavalier,TBL,1145.575
34,25,51,0.14285,5,81,33,Satan,0,32,8459534,16,67,0.82716,R,5,12,19992000,3,4,0.12452,L,265,Miroslav Satan,BUF,1234.5555
47,13,44,0.53065,2,82,20,Drury,0,42,8460562,8,67,0.81707,C,7,23,19992000,0,0,0.09389,R,213,Chris Drury,COL,1113.1219
40,18,41,0.53149,3,52,26,Turgeon,0,8,8451991,30,66,1.26923,C,8,24,19992000,0,1,0.18705,L,139,Pierre Turgeon,STL,1152.8461
39,23,45,0.42857,3,64,27,Palffy,0,32,8458540,18,66,1.03125,R,4,21,19992000,0,0,0.14516,L,186,Ziggy Palffy,LAK,1179.1718
40,15,35,0.47385,4,82,26,Kovalev,0,94,8458529,-3,66,0.80487,R,9,26,19992000,2,5,0.10236,L,254,Alex Kovalev,PIT,1372.7439
42,10,39,0.50662,5,78,23,Lang,1,14,8456966,-9,65,0.83333,C,13,26,19992000,0,0,0.16197,R,142,Robert Lang,PIT,1161.6025
43,19,49,0.48037,6,80,22,Sullivan,1,56,8460719,19,65,0.8125,L,2,15,19992000,1,1,0.12222,R,180,Steve Sullivan,"TOR,CHI",1052.3
38,19,37,0.46153,3,82,27,Naslund,0,64,8458530,-5,65,0.79268,L,6,25,19992000,2,3,0.09963,L,271,Markus Naslund,VAN,1193.8536
49,14,43,0.5653,1,80,15,Fleury,1,68,8446847,-4,64,0.8,R,1,21,19992000,0,0,0.06097,R,246,Theo Fleury,NYR,1180.9125
34,17,40,0.52877,4,77,29,Iginla,0,26,8462042,0,63,0.81818,R,12,23,19992000,0,0,0.11328,R,256,Jarome Iginla,CGY,1104.0649
38,21,44,0.49513,7,80,25,O'Neill,2,72,8460495,-9,63,0.7875,C,4,19,19992000,0,0,0.13227,R,189,Jeff O'Neill,CAR,1159.5875
37,17,39,0.5,9,81,26,Thomas,2,68,8451898,1,63,0.77777,R,9,24,19992000,0,0,0.17218,L,151,Steve Thomas,TOR,978.7037
35,19,38,0.53767,7,68,27,Fedorov,1,22,8446788,8,62,0.91176,C,4,19,19992000,4,5,0.10266,L,263,Sergei Fedorov,DET,1205.2352
33,18,43,0.8,2,78,29,Murray,1,60,8458532,13,62,0.79487,R,10,18,19992000,1,1,0.14356,R,202,Glen Murray,LAK,1110.0512
45,11,38,0.48269,1,79,17,Cassels,0,16,8446003,8,62,0.78481,C,6,23,19992000,0,1,0.15596,L,109,Andrew Cassels,VAN,1142.0886
48,6,33,0.0,3,79,14,Pronger,0,92,8459424,52,62,0.78481,D,8,26,19992000,0,3,0.07291,L,192,Chris Pronger,STL,1594.7341
36,19,38,0.45662,2,82,26,Ronning,1,34,8451005,-13,62,0.75609,C,7,24,19992000,0,0,0.10483,L,248,Cliff Ronning,NSH,1090.5975
35,12,31,0.66666,7,82,26,Friesen,2,47,8460501,-2,61,0.7439,L,11,24,19992000,3,6,0.13612,L,191,Jeff Friesen,SJS,1187.9146
37,18,42,0.45772,7,71,23,Zhamnov,1,61,8458487,7,60,0.84507,C,5,14,19992000,0,4,0.13142,L,175,Alexei Zhamnov,CHI,1328.2535
37,13,39,0.51995,5,80,23,Bonk,0,53,8460105,-2,60,0.75,C,10,20,19992000,0,1,0.13772,L,167,Radek Bonk,OTT,1093.5625
37,18,47,0.49489,3,81,23,Thornton,0,82,8466138,-5,60,0.74074,C,5,13,19992000,0,0,0.1345,L,171,Joe Thornton,BOS,1278.0617
32,16,37,0.57814,2,55,27,Lindros,0,83,8458515,11,59,1.07272,C,10,21,19992000,1,1,0.14438,R,187,Eric Lindros,PHI,1321.9454
38,15,42,0.66666,0,57,21,Alfredsson,0,28,8460621,11,59,1.03508,R,4,13,19992000,2,4,0.12804,R,164,Daniel Alfredsson,OTT,1125.2105
39,16,43,0.42857,2,71,20,Straka,0,26,8458955,24,59,0.83098,C,3,15,19992000,1,1,0.13698,L,146,Martin Straka,PIT,1437.6197
35,13,32,0.4,3,79,24,Hull,0,43,8448091,-21,59,0.74683,R,11,27,19992000,0,0,0.10762,R,223,Brett Hull,DAL,1116.7215
41,14,41,0.50643,7,57,17,Stumpel,3,10,8458554,23,58,1.01754,L,3,17,19992000,0,0,0.13492,R,126,Jozef Stumpel,LAK,1156.1578
38,9,41,0.53406,2,71,19,Rucchin,0,16,8459284,9,57,0.80281,C,10,16,19992000,0,0,0.14503,L,131,Steve Rucchin,ANA,1331.6338
39,6,30,,5,77,18,Blake,0,112,8445550,10,57,0.74025,D,12,26,19992000,0,1,0.05504,R,327,Rob Blake,LAK,1659.0779
34,15,41,0.46928,4,76,22,Arnott,1,51,8459429,22,56,0.73684,C,7,15,19992000,0,0,0.09016,R,244,Jason Arnott,NJD,1025.3947
27,24,40,0.57142,4,78,29,Hossa,1,32,8466148,5,56,0.71794,R,5,16,19992000,0,0,0.12083,L,240,Marian Hossa,OTT,1031.6538
36,18,41,0.50873,0,79,20,Smolinski,0,48,8458069,2,56,0.70886,C,2,14,19992000,0,1,0.125,R,160,Bryan Smolinski,LAK,1115.2025
27,19,37,0.5,3,82,29,Hoglund,0,10,8459158,-2,56,0.68292,R,9,18,19992000,1,1,0.13488,R,215,Jonas Hoglund,TOR,1029.6097
44,6,20,0.0,2,78,11,Housley,1,24,8447989,-12,55,0.70512,D,5,35,19992000,0,0,0.0625,L,176,Phil Housley,CGY,1397.0256
33,17,37,0.49586,4,79,22,Prospal,0,40,8459492,-2,55,0.6962,L,5,17,19992000,0,1,0.10784,L,204,Vinny Prospal,OTT,986.367
41,6,31,0.0,4,81,14,Desjardins,1,32,8446407,20,55,0.67901,D,8,24,19992000,0,0,0.06763,R,207,Eric Desjardins,PHI,1607.395
37,11,34,0.56769,4,66,17,Messier,2,30,8449573,-15,54,0.81818,C,6,19,19992000,0,1,0.12977,L,131,Mark Messier,VAN,1249.9848
36,13,35,,3,73,18,Gonchar,0,52,8458951,26,54,0.73972,D,5,19,19992000,0,0,0.09944,L,181,Sergei Gonchar,WSH,1306.3424
30,19,41,0.47483,2,77,24,Nylander,0,30,8458573,6,54,0.70129,C,5,13,19992000,0,0,0.19672,L,122,Michael Nylander,"TBL,CHI",946.2727
26,17,38,0.54166,4,82,28,Smyth,0,58,8460496,-2,54,0.65853,L,11,15,19992000,0,1,0.11764,L,238,Ryan Smyth,EDM,1151.6707
30,11,37,0.28571,1,69,23,Roberts,0,62,8450900,-10,53,0.76811,L,12,16,19992000,0,0,0.15333,L,150,Gary Roberts,CAR,1111.4782
31,18,40,0.49559,3,78,22,Savard,2,56,8462118,-2,53,0.67948,C,4,13,19992000,0,0,0.11956,L,184,Marc Savard,CGY,995.6923
28,18,40,0.51488,5,81,25,Handzus,0,44,8462129,19,53,0.65432,C,3,7,19992000,4,6,0.1506,L,166,Michal Handzus,STL,1063.3827
34,5,15,0.0,0,79,18,Bourque,0,26,8445621,-2,52,0.65822,D,13,37,19992000,0,0,0.06923,L,260,Ray Bourque,"BOS,COL",1617.8101
29,12,30,0.57759,2,80,23,Sillinger,0,102,8451359,-30,52,0.65,C,8,17,19992000,3,5,0.15753,R,146,Mike Sillinger,"TBL,FLA",1163.6875
36,10,29,,1,82,16,Ozolinsh,0,46,8458544,17,52,0.63414,D,6,23,19992000,0,0,0.07619,L,210,Sandis Ozolinsh,COL,1361.4024
37,11,36,0.46628,2,49,14,Forsberg,0,52,8458520,9,51,1.04081,C,3,15,19992000,0,0,0.13333,L,105,Peter Forsberg,COL,1236.0612
22,19,35,0.5,4,69,29,McEachern,0,24,8457297,2,51,0.73913,L,10,16,19992000,0,0,0.13242,L,219,Shawn McEachern,OTT,1070.4057
29,17,42,0.48558,4,74,22,Brown,1,42,8460534,19,51,0.68918,C,5,9,19992000,0,0,0.14765,L,149,Curtis Brown,BUF,1090.554
34,12,41,0.45454,3,76,17,Tanguay,0,22,8467338,6,51,0.67105,L,5,10,19992000,0,0,0.22972,L,74,Alex Tanguay,COL,938.1973
30,18,39,0.49079,5,77,21,Tucker,0,163,8459574,-12,51,0.66233,R,1,9,19992000,2,3,0.15217,L,138,Darcy Tucker,"TBL,TOR",1129.1168
25,24,47,0.36,4,81,26,Doan,0,66,8462038,6,51,0.62962,R,1,3,19992000,1,1,0.11764,R,221,Shane Doan,PHX,1011.395
36,10,31,0.0,5,82,15,Tverdovsky,2,30,8460493,5,51,0.62195,D,5,19,19992000,0,1,0.09803,L,153,Oleg Tverdovsky,ANA,1366.1829
25,21,39,0.46638,2,80,25,Bertuzzi,1,126,8459444,-2,50,0.625,R,4,11,19992000,0,0,0.1445,L,173,Todd Bertuzzi,VAN,910.1
27,14,29,0.25,2,81,23,Brunette,0,30,8459596,-32,50,0.61728,L,9,21,19992000,0,0,0.21495,L,107,Andrew Brunette,ATL,942.2962
32,15,35,0.36,1,81,18,Dvorak,0,16,8462041,5,50,0.61728,R,2,11,19992000,1,4,0.11464,R,157,Radek Dvorak,"FLA,NYR",1026.8888
32,13,31,0.45051,7,82,18,Langkow,0,56,8462036,1,50,0.60975,C,5,18,19992000,0,1,0.08108,L,222,Daymond Langkow,PHI,1017.1829
24,18,38,0.48099,4,82,26,York,0,18,8466266,-17,50,0.60975,L,8,12,19992000,0,0,0.14689,R,177,Mike York,NYR,950.6097
34,11,37,0.55604,1,72,15,Gratton,0,136,8459425,-23,49,0.68055,C,4,12,19992000,0,0,0.07425,L,202,Chris Gratton,"TBL,BUF",1148.4305
20,22,38,0.28571,5,75,29,Simon,1,146,8458031,11,49,0.65333,L,7,11,19992000,0,0,0.14427,L,201,Chris Simon,WSH,931.9866
24,17,28,0.54838,4,80,25,Rucinsky,1,70,8458534,1,49,0.6125,L,7,20,19992000,1,1,0.1033,L,242,Martin Rucinsky,MTL,1134.15
40,6,28,0.0,1,82,9,Svehla,0,64,8459014,23,49,0.59756,D,3,21,19992000,0,0,0.06293,R,143,Robert Svehla,FLA,1472.6219
26,15,35,0.0,5,68,22,Verbeek,0,95,8452216,22,48,0.70588,R,7,13,19992000,0,0,0.15942,R,138,Pat Verbeek,DET,963.7647
24,17,32,0.5,5,76,24,Kapanen,0,12,8462114,10,48,0.63157,R,7,16,19992000,0,0,0.1048,L,229,Sami Kapanen,CAR,1193.4736
26,19,36,0.5,5,80,22,Modin,0,18,8460556,-26,48,0.6,L,3,12,19992000,0,0,0.13173,L,167,Freddy Modin,TBL,922.0625
28,11,26,0.42212,4,80,20,Gagne,0,22,8467346,11,48,0.6,L,8,21,19992000,1,1,0.12578,L,159,Simon Gagne,PHI,898.55
25,18,34,0.48171,1,59,22,Carter,0,14,8459156,8,47,0.79661,R,4,13,19992000,0,0,0.15277,R,144,Anson Carter,BOS,1231.2881
20,17,32,0.0,5,67,27,Selivanov,0,46,8460628,2,47,0.70149,R,10,15,19992000,0,0,0.22131,L,122,Alexander Selivanov,EDM,867.8358
38,6,32,0.43621,4,79,9,Larionov,0,28,8448669,13,47,0.59493,C,3,15,19992000,0,0,0.13043,L,69,Igor Larionov,DET,951.481
26,14,35,0.57142,3,80,21,Johnson,0,27,8466109,6,47,0.5875,R,6,11,19992000,1,1,0.15909,R,132,Mike Johnson,"TOR,TBL",1030.975
27,13,32,0.29411,3,83,20,Lemieux,0,90,8448772,-3,47,0.56626,R,7,13,19992000,0,2,0.07782,R,257,Claude Lemieux,"COL,NJD",1081.9518
27,14,34,0.4539,0,69,19,Adams,0,14,8444894,-1,46,0.66666,L,5,12,19992000,0,0,0.14728,L,129,Greg Adams,PHX,1017.8405
22,13,29,0.46153,2,70,24,Guerin,0,123,8456464,4,46,0.65714,R,11,17,19992000,0,0,0.12765,R,188,Bill Guerin,EDM,1081.4714
29,11,32,0.37254,3,70,17,Titov,0,38,8459672,-1,46,0.65714,C,4,11,19992000,2,3,0.13934,L,122,German Titov,"PIT,EDM",1179.3
33,10,36,0.53663,1,70,13,Hrdina,0,43,8462159,13,46,0.65714,C,3,9,19992000,0,1,0.15476,R,84,Jan Hrdina,PIT,1126.7714
28,12,36,0.6,2,77,18,Mellanby,0,126,8449545,14,46,0.5974,R,6,10,19992000,0,0,0.13432,R,134,Scott Mellanby,FLA,891.4805
21,19,36,0.55597,2,78,25,Green,0,45,8456430,-4,46,0.58974,C,6,10,19992000,0,0,0.15923,R,157,Travis Green,PHX,995.6538
23,16,33,0.55611,4,79,23,Holik,0,106,8447958,7,46,0.58227,C,7,13,19992000,0,0,0.08949,R,257,Bobby Holik,NJD,1012.5443
26,12,30,0.41286,4,80,20,Korolev,1,22,8458974,12,46,0.575,C,5,11,19992000,3,5,0.19801,L,101,Igor Korolev,TOR,1076.375
23,14,35,0.31818,3,82,23,Kjellberg,0,14,8456848,-11,46,0.56097,L,9,11,19992000,0,0,0.17829,L,129,Patric Kjellberg,NSH,1092.0609
27,13,30,0.61803,4,58,18,Perreault,0,22,8458561,3,45,0.77586,C,5,15,19992000,0,0,0.15789,L,114,Yanic Perreault,TOR,917.9827
27,13,25,0.46511,4,71,18,Deadmarsh,1,106,8459436,-10,45,0.6338,R,5,19,19992000,0,1,0.11764,R,153,Adam Deadmarsh,COL,1227.1971
26,13,31,0.0,3,77,19,Samsonov,0,4,8466035,-6,45,0.58441,L,6,14,19992000,0,0,0.13103,R,145,Sergei Samsonov,BOS,991.5714
30,13,39,0.25,5,79,15,Drake,0,62,8456106,11,45,0.56962,R,0,1,19992000,2,5,0.11811,L,127,Dallas Drake,PHX,947.5189
37,3,19,,0,80,8,Hamrlik,0,68,8458938,1,45,0.5625,D,5,26,19992000,0,0,0.04444,L,180,Roman Hamrlik,EDM,1517.6
25,10,27,0.48457,2,82,20,Barnes,1,16,8455521,-3,45,0.54878,C,8,16,19992000,2,2,0.14598,R,137,Stu Barnes,BUF,1043.1585
20,18,35,0.11111,1,59,24,Mogilny,0,20,8449654,3,44,0.74576,R,5,8,19992000,1,1,0.14906,L,161,Alexander Mogilny,"VAN,NJD",1119.9322
31,5,16,0.0,2,62,13,Hill,0,59,8456595,3,44,0.70967,D,8,26,19992000,0,2,0.08666,R,150,Sean Hill,CAR,1471.258
25,9,26,0.51223,3,81,19,Ferraro,0,88,8446823,-33,44,0.5432,C,10,18,19992000,0,0,0.11176,L,170,Ray Ferraro,ATL,969.5679
18,20,35,0.75,3,81,26,Parrish,0,39,8465026,1,44,0.5432,R,6,9,19992000,0,0,0.17105,R,152,Mark Parrish,FLA,843.7654
24,10,28,0.50722,5,82,20,Ricci,1,60,8450817,14,44,0.53658,C,10,14,19992000,0,2,0.14925,L,134,Mike Ricci,SJS,1012.4146
33,9,39,0.50771,1,82,11,Johnson,1,40,8456734,-15,44,0.53658,C,2,5,19992000,0,0,0.0827,L,133,Greg Johnson,NSH,1153.4756
21,16,31,0.504,1,50,22,Tkachuk,0,82,8458229,7,43,0.86,L,5,8,19992000,1,4,0.12021,L,183,Keith Tkachuk,PHX,1160.54
24,17,32,0.5,4,63,19,Audette,0,57,8445176,2,43,0.68253,R,1,10,19992000,1,1,0.11728,R,162,Donald Audette,"LAK,ATL",984.8571
27,13,37,0.49659,1,82,16,Konowalchuk,0,80,8458572,19,43,0.52439,L,3,6,19992000,0,0,0.10958,L,146,Steve Konowalchuk,WSH,1056.2195
20,13,25,0.54545,1,64,22,Isbister,0,100,8462094,-18,42,0.65625,L,9,17,19992000,0,0,0.16296,R,135,Brad Isbister,NYI,1017.7031
23,13,32,0.33333,2,67,19,Hlavac,0,16,8462081,3,42,0.62686,L,6,10,19992000,0,0,0.14179,L,134,Jan Hlavac,NYR,909.3134
28,11,33,0.3915,1,73,14,Zubrus,0,54,8464977,-1,42,0.57534,C,3,9,19992000,0,0,0.10071,L,139,Dainius Zubrus,MTL,1057.3561
32,8,33,0.40287,2,74,10,Miller,0,14,8449633,0,42,0.56756,C,2,9,19992000,0,0,0.12195,L,82,Kip Miller,"PIT,ANA",844.4054
24,10,33,0.55,3,77,18,MacLean,0,52,8449499,-2,42,0.54545,R,6,7,19992000,2,2,0.11392,R,158,John MacLean,NYR,883.8441
33,5,17,,3,77,9,Zubov,1,18,8458494,-2,42,0.54545,D,3,22,19992000,1,3,0.05027,R,179,Sergei Zubov,DAL,1545.8051
34,6,26,0.0,2,79,8,Numminen,0,16,8449924,21,42,0.53164,D,2,13,19992000,0,3,0.06349,R,126,Teppo Numminen,PHX,1417.0506
21,18,31,0.48566,3,73,20,Peca,0,67,8458976,6,41,0.56164,C,2,7,19992000,0,3,0.13888,R,144,Michael Peca,BUF,1196.6986
31,9,26,0.0,1,79,10,Duchesne,1,42,8446494,12,41,0.51898,D,1,15,19992000,0,0,0.06493,L,154,Steve Duchesne,DET,1258.9367
25,14,31,0.54355,2,82,16,Lapointe,1,121,8458524,17,41,0.5,R,1,9,19992000,1,1,0.12598,R,127,Martin Lapointe,DET,883.3536
29,5,18,,3,69,11,Coffey,0,40,8446117,-6,40,0.57971,D,6,22,19992000,0,0,0.07096,L,155,Paul Coffey,CAR,1355.0724
32,4,21,,3,74,8,Lumme,2,44,8448824,9,40,0.54054,D,4,16,19992000,0,3,0.05633,L,142,Jyrki Lumme,PHX,1416.027
27,10,36,0.22222,2,75,13,Grosek,1,47,8459568,11,40,0.53333,L,3,4,19992000,0,0,0.11403,R,114,Michal Grosek,"BUF,CHI",941.2266
17,12,22,0.49019,4,77,23,Graves,2,14,8447364,-15,40,0.51948,L,11,18,19992000,0,0,0.11855,L,194,Adam Graves,NYR,1125.8441
27,10,33,0.42956,3,81,13,Kron,0,8,8448542,-4,40,0.49382,C,2,6,19992000,1,1,0.09701,L,134,Robert Kron,CAR,913.679
30,3,24,1.0,0,81,10,Murphy,0,45,8449745,4,40,0.49382,D,7,16,19992000,0,0,0.06849,R,146,Larry Murphy,DET,1291.9753
23,14,30,0.4195,3,81,17,Marleau,1,36,8466139,-9,40,0.49382,C,3,10,19992000,0,0,0.10559,L,161,Patrick Marleau,SJS,850.9876
23,16,32,0.52919,0,82,17,Marchant,0,70,8459587,7,40,0.4878,C,0,5,19992000,1,3,0.1,L,170,Todd Marchant,EDM,1028.2317
33,5,24,,0,82,7,Kaberle,0,24,8465200,3,40,0.4878,D,2,15,19992000,0,1,0.08536,L,82,Tomas Kaberle,TOR,1374.8658
28,5,19,,7,61,11,MacInnis,1,34,8448960,20,39,0.63934,D,6,19,19992000,0,1,0.04489,R,245,Al MacInnis,STL,1549.7377
13,21,31,0.45454,4,61,26,Berezin,0,2,8460742,8,39,0.63934,L,5,8,19992000,0,0,0.10788,R,241,Sergei Berezin,TOR,1011.8196
21,12,28,0.5,6,65,18,Langenbrunner,1,68,8459457,16,39,0.6,R,4,9,19992000,2,2,0.11764,R,153,Jamie Langenbrunner,DAL,1052.7384
23,13,32,0.0,4,67,16,McKay,0,80,8449450,8,39,0.58208,R,3,7,19992000,0,0,0.13793,R,116,Randy McKay,NJD,938.8059
23,13,34,0.5,3,67,16,Bartecko,0,51,8466437,24,39,0.58208,L,3,5,19992000,0,0,0.21333,L,75,Lubos Bartecko,STL,813.3283
15,17,24,0.5,7,75,24,Young,0,18,8452569,12,39,0.52,R,6,14,19992000,1,1,0.09836,R,244,Scott Young,STL,966.2533
24,13,31,0.75,3,76,15,Kovalenko,0,38,8456882,-13,39,0.51315,R,2,8,19992000,0,0,0.13157,L,114,Andrei Kovalenko,CAR,898.7368
26,12,30,0.44587,1,80,13,Cullen,0,24,8464989,5,39,0.4875,C,1,8,19992000,0,1,0.09489,L,137,Matt Cullen,ANA,1014.3625
20,12,28,0.47687,3,82,19,Letowski,0,20,8465189,2,39,0.4756,R,3,4,19992000,4,7,0.152,R,125,Trevor Letowski,PHX,963.0609
17,13,24,0.5,5,62,21,Bondra,0,30,8445575,5,38,0.6129,R,5,11,19992000,3,3,0.11229,L,187,Peter Bondra,WSH,1128.3709
12,17,26,0.48905,7,68,26,Zholtok,0,28,8458991,2,38,0.55882,C,9,12,19992000,0,0,0.1595,R,163,Sergei Zholtok,MTL,1036.8676
31,6,29,0.375,0,71,7,Niedermayer,0,48,8458517,19,38,0.53521,D,1,9,19992000,0,0,0.06422,L,109,Scott Niedermayer,NJD,1460.9718
23,10,31,0.48695,4,75,15,Dahlen,0,8,8446295,11,38,0.50666,R,5,7,19992000,0,0,0.1415,L,106,Ulf Dahlen,WSH,759.5733
29,6,24,,2,78,9,Morris,1,80,8464966,2,38,0.48717,D,3,14,19992000,0,0,0.04663,R,193,Derek Morris,CGY,1465.9487
22,10,25,0.57142,1,56,15,Richer,0,18,8450825,9,37,0.66071,R,5,12,19992000,0,0,0.13636,R,110,Stephane Richer,"TBL,STL",830.1964
28,3,20,1.0,1,58,9,Mironov,0,72,8458963,-3,37,0.63793,D,4,15,19992000,2,2,0.0625,R,144,Boris Mironov,CHI,1421.3448
24,11,29,0.51566,2,65,13,Juneau,0,22,8456760,3,37,0.56923,C,2,8,19992000,0,0,0.10317,L,126,Joe Juneau,OTT,1108.0769
27,7,22,0.0,2,75,10,Krivokrasov,1,44,8458949,-5,37,0.49333,R,3,15,19992000,0,0,0.06289,L,159,Sergei Krivokrasov,"NSH,CGY",790.52
27,10,34,0.0,0,76,10,Varada,0,62,8460579,12,37,0.48684,R,0,3,19992000,0,0,0.07142,L,140,Vaclav Varada,BUF,897.7763
25,9,28,0.5,2,79,12,Sundstrom,0,22,8459430,9,37,0.46835,R,2,8,19992000,1,1,0.13333,L,90,Niklas Sundstrom,SJS,909.6075
13,17,24,0.22222,1,59,23,Daze,0,28,8459515,-16,36,0.61016,L,6,11,19992000,0,1,0.16083,L,143,Eric Daze,CHI,975.0508
18,14,28,0.35714,3,72,18,Kozlov,0,28,8456887,11,36,0.5,L,4,8,19992000,0,0,0.10909,L,165,Vyacheslav Kozlov,DET,915.7638
16,12,20,0.52277,3,77,20,Andreychuk,0,30,8445000,-20,36,0.46753,L,8,16,19992000,0,0,0.08583,R,233,Dave Andreychuk,"BOS,COL",1161.6493
26,7,20,,2,81,10,Redden,0,49,8462033,-1,36,0.44444,D,3,16,19992000,0,0,0.06134,L,163,Wade Redden,OTT,1422.8518
26,4,19,,3,82,10,Stuart,0,32,8467331,3,36,0.43902,D,5,14,19992000,1,3,0.07518,L,133,Brad Stuart,SJS,1224.2195
