assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
83,33,82,0.5,7,81,44,Jagr,3,66,8448208,17,127,1.5679,R,10,44,19981999,1,1,0.12827,L,343,Jaromir Jagr,PIT,1458.1234
60,22,53,0.2,7,75,47,Selanne,0,30,8457981,18,107,1.42666,R,25,54,19981999,0,0,0.16725,R,281,Teemu Selanne,ANA,1350.1066
62,26,55,0.48351,4,82,39,Kariya,0,40,8459426,17,101,1.2317,L,11,43,19981999,2,3,0.0909,L,429,Paul Kariya,ANA,1515.6829
67,19,54,0.54413,7,78,30,Forsberg,0,108,8458520,27,97,1.24358,C,9,37,19981999,2,6,0.13824,L,217,Peter Forsberg,COL,1384.6794
55,24,56,0.51421,6,73,41,Sakic,0,29,8451101,23,96,1.31506,C,12,34,19981999,5,6,0.16078,L,255,Joe Sakic,COL,1470.9178
50,25,51,0.41946,5,82,44,Yashin,0,54,8458939,16,94,1.14634,C,19,42,19981999,0,1,0.13056,R,337,Alexei Yashin,OTT,1313.6707
53,29,65,0.60039,2,71,40,Lindros,0,120,8458515,35,93,1.30985,C,10,27,19981999,1,1,0.16528,R,242,Eric Lindros,PHI,1376.0
53,29,63,0.5907,5,75,40,Fleury,0,86,8446847,26,93,1.24,R,8,25,19981999,3,5,0.13289,R,301,Theo Fleury,"CGY,COL",1400.7066
47,27,65,0.14285,7,76,43,LeClair,0,30,8448622,36,90,1.18421,L,16,25,19981999,0,0,0.17479,L,246,John LeClair,PHI,1263.1315
52,23,60,0.44,10,82,37,Demitra,0,16,8459648,13,89,1.08536,R,14,29,19981999,0,0,0.14285,L,259,Pavol Demitra,STL,1210.4146
48,26,55,0.4355,4,80,35,Straka,0,26,8458955,12,83,1.0375,C,5,22,19981999,4,6,0.19774,L,177,Martin Straka,PIT,1402.55
52,27,67,0.573,6,82,31,Sundin,1,58,8451774,22,83,1.01219,C,4,15,19981999,0,1,0.14832,R,209,Mats Sundin,TOR,1241.1951
47,24,49,0.51145,7,77,34,Modano,1,44,8449645,29,81,1.05194,C,6,27,19981999,4,5,0.15178,L,224,Mike Modano,DAL,1235.8831
53,17,45,0.52159,3,82,23,Allison,1,68,8459439,5,76,0.92682,C,5,30,19981999,1,1,0.14556,R,158,Jason Allison,BOS,1342.9268
31,27,45,0.125,8,82,44,Amonte,1,60,8455429,0,75,0.91463,R,14,26,19981999,3,4,0.17187,L,256,Tony Amonte,CHI,1320.4268
45,14,47,0.56937,4,80,29,Yzerman,0,42,8452578,8,74,0.925,C,13,24,19981999,2,3,0.12554,R,231,Steve Yzerman,DET,1295.3125
50,14,41,0.56457,3,82,24,Brind'Amour,0,47,8445735,3,74,0.90243,C,10,32,19981999,0,1,0.12565,L,191,Rod Brind'Amour,PHI,1289.4634
35,28,53,0.57142,7,82,39,Robitaille,2,54,8450941,-1,74,0.90243,L,11,21,19981999,0,0,0.13356,L,292,Luc Robitaille,LAK,1138.4512
45,17,55,0.25,7,78,28,Thomas,1,33,8451898,26,73,0.93589,R,11,18,19981999,0,0,0.13397,L,209,Steve Thomas,TOR,1102.9871
48,20,47,0.47594,3,78,24,Roenick,0,130,8450978,7,72,0.92307,C,4,23,19981999,0,2,0.11822,R,203,Jeremy Roenick,PHX,1210.3205
43,14,46,0.33333,7,80,29,Sykora,0,22,8460465,16,72,0.9,R,15,26,19981999,0,0,0.13063,L,222,Petr Sykora,NJD,974.3375
42,15,50,0.44736,6,79,29,Khristich,0,48,8448484,11,71,0.89873,R,13,20,19981999,1,1,0.20138,R,144,Dmitri Khristich,BOS,1186.1898
43,17,37,0.51214,4,83,26,Reichel,0,54,8450767,-13,69,0.83132,C,8,31,19981999,1,1,0.11016,L,236,Robert Reichel,"NYI,PHX",1168.1204
32,23,47,0.47662,7,68,36,Tkachuk,0,151,8458229,22,68,1.0,L,11,17,19981999,2,4,0.13953,L,258,Keith Tkachuk,PHX,1258.8088
30,19,35,0.57142,3,80,36,Naslund,0,74,8458530,-13,66,0.825,L,15,28,19981999,2,3,0.1756,L,205,Markus Naslund,VAN,1182.375
26,24,42,0.55555,6,81,40,Satan,1,44,8459534,24,66,0.81481,R,13,21,19981999,3,3,0.1923,L,208,Miroslav Satan,BUF,1249.1358
34,21,46,0.50038,5,67,31,Turgeon,1,36,8451991,4,65,0.97014,C,10,19,19981999,0,0,0.16062,L,193,Pierre Turgeon,STL,1146.8955
37,22,50,0.53629,8,78,27,Holik,1,119,8447958,16,64,0.82051,C,5,14,19981999,0,0,0.10671,R,253,Bobby Holik,NJD,1054.0769
34,17,42,0.4054,2,80,30,Guerin,0,133,8456464,7,64,0.8,R,13,22,19981999,0,0,0.11494,R,261,Bill Guerin,EDM,1181.9
38,19,40,0.4375,6,81,26,Whitney,0,18,8458537,-3,64,0.79012,L,7,24,19981999,0,0,0.13471,R,193,Ray Whitney,FLA,1100.074
49,8,37,0.49826,2,75,14,Larionov,0,48,8448669,13,63,0.84,C,4,22,19981999,2,4,0.16867,L,83,Igor Larionov,DET,1040.2533
37,18,42,0.51697,3,77,26,Fedorov,0,66,8446788,9,63,0.81818,C,6,19,19981999,2,2,0.11607,L,224,Sergei Fedorov,DET,1160.974
39,17,39,0.52303,5,69,23,Rucchin,1,22,8459284,11,62,0.89855,C,5,22,19981999,1,1,0.15862,L,145,Steve Rucchin,ANA,1334.0869
53,6,32,0.51978,3,70,9,Gretzky,0,14,8447400,-23,62,0.88571,C,3,30,19981999,0,0,0.06818,L,132,Wayne Gretzky,NYR,1264.4714
32,20,46,0.53538,5,78,30,Primeau,0,75,8450550,8,62,0.79487,C,9,15,19981999,1,1,0.16853,L,178,Keith Primeau,CAR,1281.1153
42,8,22,,2,82,20,MacInnis,0,70,8448960,33,62,0.75609,D,11,37,19981999,1,3,0.06369,R,314,Al MacInnis,STL,1562.2439
41,11,34,0.48883,2,76,20,Zhamnov,0,50,8458487,-10,61,0.80263,C,8,25,19981999,1,2,0.1,L,200,Alexei Zhamnov,CHI,1290.2631
40,10,37,0.47933,4,79,20,Ronning,0,42,8451005,-3,60,0.75949,C,10,23,19981999,0,0,0.07782,L,257,Cliff Ronning,"PHX,NSH",1158.6329
22,27,45,0.57692,4,76,37,Berezin,0,12,8460742,16,59,0.77631,L,9,12,19981999,1,2,0.14068,R,263,Sergei Berezin,TOR,932.3157
