assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
51,21,57,0.50817,7,79,41,Point,2,28,8478010,27,92,1.16455,C,20,35,20182019,0,0,0.21465,R,191,Brayden Point,TBL,1135.1392
62,19,58,0.63157,5,82,30,Huberdeau,0,40,8476456,-14,92,1.12195,L,11,34,20182019,0,0,0.13274,L,226,Jonathan Huberdeau,FLA,1131.2073
71,16,55,0.35227,3,82,20,Wheeler,0,60,8471218,0,91,1.10975,R,2,33,20182019,2,3,0.08658,R,231,Blake Wheeler,WPG,1242.5853
38,33,61,0.2,5,81,51,Ovechkin,0,40,8471214,7,89,1.09876,L,18,28,20182019,0,0,0.15088,R,338,Alex Ovechkin,WSH,1255.2716
41,37,69,0.5445,8,82,47,Tavares,1,34,8475166,19,88,1.07317,C,10,19,20182019,0,0,0.16433,L,286,John Tavares,TOR,1145.3536
56,15,54,0.36956,4,74,31,Rantanen,1,54,8478420,13,87,1.17567,R,16,33,20182019,0,0,0.16062,L,193,Mikko Rantanen,COL,1250.5135
59,22,69,0.25,8,79,28,Panarin,4,23,8478550,14,87,1.10126,L,6,18,20182019,0,0,0.14659,R,191,Artemi Panarin,CBJ,1191.3924
63,19,61,0.57903,4,82,22,Giroux,1,24,8473512,9,85,1.03658,R,2,23,20182019,1,1,0.09606,R,229,Claude Giroux,PHI,1287.4024
46,26,58,0.46255,6,82,38,Scheifele,3,38,8476460,8,84,1.02439,C,12,23,20182019,0,3,0.19095,R,199,Mark Scheifele,WPG,1311.7317
67,8,50,0.0,6,82,16,Burns,2,34,8470613,13,83,1.01219,D,7,28,20182019,1,5,0.05333,R,300,Brent Burns,SJS,1505.9512
53,23,54,0.48588,7,82,30,Aho,3,26,8478427,25,83,1.01219,C,3,24,20182019,4,5,0.12345,L,243,Sebastian Aho,CAR,1209.0487
54,20,56,0.47007,2,77,28,Eichel,2,26,8478403,-11,82,1.06493,C,8,26,20182019,0,0,0.0924,R,303,Jack Eichel,BUF,1226.4805
48,22,59,0.51126,5,78,34,Monahan,0,12,8477497,7,82,1.05128,C,12,23,20182019,0,0,0.16113,L,211,Sean Monahan,CGY,1143.282
55,15,46,0.44444,10,82,27,Kessel,2,28,8473548,-19,82,1.0,R,12,36,20182019,0,0,0.12558,R,215,Phil Kessel,PIT,1078.6951
43,21,48,0.33333,4,66,38,Pastrnak,0,32,8477956,6,81,1.22727,R,17,33,20182019,0,0,0.1617,R,235,David Pastrnak,BOS,1125.2272
46,25,57,0.56329,5,82,35,Toews,2,40,8473604,2,81,0.9878,C,9,23,20182019,1,1,0.14893,L,235,Jonathan Toews,CHI,1260.4146
47,24,53,0.53864,8,82,33,Seguin,2,18,8475794,17,80,0.9756,C,9,27,20182019,0,0,0.0988,R,334,Tyler Seguin,DAL,1244.9024
47,19,45,0.56587,3,65,32,Bergeron,1,30,8470638,23,79,1.21538,C,9,27,20182019,4,7,0.15609,R,205,Patrice Bergeron,BOS,1108.0307
51,17,48,0.54322,5,81,27,Lindholm,0,20,8477496,30,78,0.96296,C,9,26,20182019,1,4,0.14835,R,182,Elias Lindholm,CGY,1202.3086
43,23,53,0.46153,2,80,34,Tkachuk,0,62,8479314,14,77,0.9625,L,11,24,20182019,0,0,0.16425,L,207,Matthew Tkachuk,CGY,1055.9375
49,21,52,0.56858,5,82,28,O'Reilly,2,12,8475158,22,77,0.93902,C,6,22,20182019,1,3,0.11965,L,234,Ryan O'Reilly,STL,1245.5243
43,24,58,0.57067,5,80,33,Couturier,1,34,8476461,2,76,0.95,C,8,17,20182019,1,1,0.14798,L,223,Sean Couturier,PHI,1327.625
55,12,47,0.4186,1,82,21,Teravainen,1,12,8476882,30,76,0.92682,C,8,24,20182019,1,5,0.12574,L,167,Teuvo Teravainen,CAR,1075.0365
36,33,64,0.33333,4,82,40,Guentzel,1,26,8477404,13,76,0.92682,C,6,11,20182019,1,1,0.17621,L,227,Jake Guentzel,PIT,1161.0365
35,28,52,0.45714,3,82,41,DeBrincat,1,15,8479337,0,76,0.92682,R,13,24,20182019,0,0,0.18636,R,220,Alex DeBrincat,CHI,1062.0
41,24,48,0.52017,9,73,34,Landeskog,0,51,8476455,17,75,1.02739,L,10,27,20182019,0,0,0.13991,L,243,Gabriel Landeskog,COL,1268.9178
39,23,57,0.51479,5,77,35,Hertl,1,18,8476881,5,74,0.96103,C,11,15,20182019,1,2,0.19886,L,176,Tomas Hertl,SJS,1141.1818
57,10,47,,2,78,17,Giordano,0,69,8470966,39,74,0.94871,D,3,21,20182019,4,6,0.07692,L,221,Mark Giordano,CGY,1454.3461
52,15,49,0.48644,5,80,22,Backstrom,1,30,8473563,2,74,0.925,C,7,25,20182019,0,0,0.13017,L,169,Nicklas Backstrom,WSH,1197.1625
44,17,49,0.49671,5,82,30,Zibanejad,0,47,8476459,-12,74,0.90243,C,11,23,20182019,2,2,0.12711,R,236,Mika Zibanejad,NYR,1233.5121
36,25,53,0.5214,5,68,37,Matthews,2,12,8479318,-9,73,1.07352,C,12,20,20182019,0,0,0.14741,L,251,Auston Matthews,TOR,1113.2941
41,23,55,0.54505,4,76,32,Larkin,4,75,8477946,-6,73,0.96052,C,7,15,20182019,2,3,0.11149,L,287,Dylan Larkin,DET,1310.5263
40,26,52,0.45161,4,77,33,Stone,1,27,8475913,17,73,0.94805,R,6,20,20182019,1,1,0.16582,R,199,Mark Stone,"OTT,VGK",1193.1168
53,14,57,0.48401,4,81,20,Krejci,1,16,8471276,7,73,0.90123,C,6,16,20182019,0,0,0.14388,R,139,David Krejci,BOS,1060.6913
51,12,46,0.45683,5,68,21,Malkin,0,89,8471215,-25,72,1.05882,C,9,26,20182019,0,0,0.11229,L,187,Evgeni Malkin,PIT,1128.2352
43,22,49,0.375,7,70,29,Radulov,1,54,8471228,22,72,1.02857,R,7,23,20182019,0,0,0.13875,L,209,Alexander Radulov,DAL,1186.9714
51,13,49,0.38709,3,76,21,Kuznetsov,2,50,8475744,7,72,0.94736,C,8,23,20182019,0,0,0.1088,L,193,Evgeny Kuznetsov,WSH,1127.4473
52,17,51,0.0,5,82,20,Rielly,2,14,8476853,24,72,0.87804,D,3,21,20182019,0,0,0.08968,L,223,Morgan Rielly,TOR,1387.3292
44,24,61,0.44879,2,82,28,Domi,0,80,8477503,20,72,0.87804,C,4,11,20182019,0,0,0.13793,L,203,Max Domi,MTL,1042.9146
39,25,56,0.55319,1,73,31,Duchene,0,8,8475168,-3,70,0.9589,C,6,14,20182019,0,0,0.18023,L,172,Matt Duchene,"OTT,CBJ",1130.0547
57,10,37,,1,80,13,Carlson,0,34,8474590,21,70,0.875,D,3,33,20182019,0,0,0.07027,R,185,John Carlson,WSH,1503.8875
43,19,50,0.46305,3,81,27,Couture,0,22,8474053,-6,70,0.86419,C,6,18,20182019,2,2,0.13235,L,204,Logan Couture,SJS,1115.6913
42,20,53,0.4,4,82,28,Dadonov,0,8,8474149,-6,70,0.85365,L,8,17,20182019,0,0,0.14358,L,195,Evgenii Dadonov,FLA,1102.2682
34,19,35,0.3421,6,82,36,Hoffman,3,30,8474884,-24,70,0.85365,C,17,35,20182019,0,0,0.14229,L,253,Mike Hoffman,FLA,1070.2682
28,29,51,0.31578,8,80,41,Atkinson,0,20,8474715,3,69,0.8625,R,8,14,20182019,4,4,0.13898,R,295,Cam Atkinson,CBJ,1162.675
41,19,40,0.45119,3,82,28,Nugent-Hopkins,0,26,8476454,-13,69,0.84146,C,8,26,20182019,1,3,0.13461,L,208,Ryan Nugent-Hopkins,EDM,1206.1341
35,21,46,0.66666,5,76,33,Tarasenko,1,22,8475765,8,68,0.89473,R,12,22,20182019,0,0,0.12,L,275,Vladimir Tarasenko,STL,1103.9736
38,18,44,0.40988,7,71,28,Pettersson,1,12,8480012,3,66,0.92957,C,10,22,20182019,0,0,0.19444,L,144,Elias Pettersson,VAN,1093.5774
46,16,48,0.4,2,78,20,Voracek,0,25,8474161,-16,66,0.84615,R,4,18,20182019,0,0,0.09523,L,210,Jakub Voracek,PHI,1120.3333
36,24,55,0.31578,2,78,30,Meier,2,55,8478414,9,66,0.84615,R,6,10,20182019,0,1,0.12,L,250,Timo Meier,SJS,1018.3589
32,22,46,0.61538,5,82,34,Connor,0,18,8478398,-7,66,0.80487,L,11,19,20182019,1,1,0.14977,L,227,Kyle Connor,WPG,1155.1585
43,20,50,0.35632,1,82,22,Reinhart,0,16,8477933,-10,65,0.79268,C,2,15,20182019,0,0,0.12222,R,180,Sam Reinhart,BUF,1137.4634
26,25,42,0.53185,6,75,38,Pavelski,1,22,8470794,-4,64,0.85333,C,12,21,20182019,1,1,0.20212,R,188,Joe Pavelski,SJS,1142.64
50,13,46,0.53524,6,80,14,Johansen,1,42,8475793,7,64,0.8,C,0,16,20182019,1,2,0.10294,R,136,Ryan Johansen,NSH,1173.3125
23,32,47,0.52159,7,82,40,Skinner,3,36,8475784,0,63,0.76829,L,8,16,20182019,0,0,0.14925,L,268,Jeff Skinner,BUF,1111.0853
53,2,23,,2,82,9,Yandle,0,50,8471735,-17,62,0.75609,D,7,39,20182019,0,0,0.04522,L,199,Keith Yandle,FLA,1346.6097
44,15,44,0.41551,3,82,18,Barzal,1,46,8478445,-5,62,0.75609,C,3,18,20182019,0,0,0.10055,R,179,Mathew Barzal,NYI,1075.378
33,18,43,0.2647,5,74,28,Parise,0,26,8470610,-2,61,0.82432,L,10,16,20182019,0,2,0.12227,L,229,Zach Parise,MIN,1120.0945
34,18,40,0.53666,3,82,27,Horvat,2,33,8477500,-4,61,0.7439,C,7,18,20182019,2,3,0.11894,L,227,Bo Horvat,VAN,1250.1341
34,25,52,0.43457,5,82,27,Dubois,1,64,8479400,16,61,0.7439,C,2,9,20182019,0,0,0.15517,L,174,Pierre-Luc Dubois,CBJ,1062.9268
43,13,42,,3,79,17,Gustafsson,2,34,8476979,-6,60,0.75949,D,4,18,20182019,0,0,0.10625,L,160,Erik Gustafsson,CHI,1355.0759
38,19,39,0.55085,3,81,22,Kopitar,0,30,8471685,-20,60,0.74074,C,1,19,20182019,2,2,0.14102,L,156,Anze Kopitar,LAK,1338.395
38,20,48,0.5,3,81,22,Nyquist,1,12,8474679,1,60,0.74074,R,2,12,20182019,0,0,0.10784,L,204,Gustav Nyquist,"DET,SJS",1051.1851
45,12,34,,2,78,14,Barrie,0,36,8475197,-3,59,0.75641,D,2,25,20182019,0,0,0.06422,R,218,Tyson Barrie,COL,1306.5641
34,20,43,0.37246,6,82,25,Marchessault,1,52,8476539,2,59,0.71951,R,5,16,20182019,0,0,0.08992,R,278,Jonathan Marchessault,VGK,1088.7926
33,21,50,0.25641,4,80,25,Tatar,0,34,8475193,21,58,0.725,L,4,8,20182019,0,0,0.1282,L,195,Tomas Tatar,MTL,984.5625
37,14,41,0.48383,3,78,20,Strome,0,20,8478440,-8,57,0.73076,C,6,16,20182019,0,0,0.13793,L,145,Dylan Strome,"ARI,CHI",969.2564
40,13,35,,3,65,16,Letang,1,48,8471724,13,56,0.86153,D,2,19,20182019,1,2,0.07766,R,206,Kris Letang,PIT,1557.5538
30,20,41,0.43333,3,69,26,Boeser,1,22,8478444,-2,56,0.81159,R,6,15,20182019,0,0,0.1244,R,209,Brock Boeser,VAN,1149.826
26,24,43,0.43396,1,75,30,Kane,0,153,8475169,-4,56,0.74666,L,5,11,20182019,1,2,0.11194,L,268,Evander Kane,SJS,1104.6266
30,21,45,0.41052,5,78,26,Dzingel,2,29,8476288,-9,56,0.71794,C,5,11,20182019,0,0,0.16352,L,159,Ryan Dzingel,"OTT,CBJ",1008.8974
40,13,41,0.5147,4,82,16,Bailey,1,21,8474573,8,56,0.68292,R,2,14,20182019,1,1,0.12698,L,126,Josh Bailey,NYI,1009.6585
41,13,43,0.0,4,82,15,Josi,0,42,8474600,9,56,0.68292,D,2,12,20182019,0,1,0.05474,L,274,Roman Josi,NSH,1509.9268
32,16,39,0.47649,5,82,24,Karlsson,0,16,8476448,1,56,0.68292,C,7,14,20182019,1,3,0.14201,L,169,William Karlsson,VGK,1130.817
39,15,36,0.3913,4,82,17,Labanc,2,36,8478099,-1,56,0.68292,R,2,20,20182019,0,0,0.13076,R,130,Kevin Labanc,SJS,841.1829
41,12,38,,2,70,14,Chabot,1,32,8478469,-12,55,0.78571,D,1,16,20182019,1,1,0.07567,L,185,Thomas Chabot,OTT,1457.3285
36,14,41,0.49235,2,71,19,Hayes,1,12,8475763,-2,55,0.77464,R,3,11,20182019,2,3,0.12179,L,156,Kevin Hayes,"NYR,WPG",1096.8028
29,18,39,0.40975,4,69,25,Oshie,0,36,8471698,5,54,0.7826,R,6,14,20182019,1,1,0.17482,R,143,T.J. Oshie,WSH,1116.6666
42,10,28,0.0,4,70,12,Hedman,2,44,8475167,24,54,0.77142,D,2,25,20182019,0,1,0.06593,L,182,Victor Hedman,TBL,1366.2285
37,13,42,0.475,5,72,17,Schenn,1,40,8475170,3,54,0.75,C,4,12,20182019,0,0,0.10691,L,159,Brayden Schenn,STL,1115.3888
24,27,43,0.42857,4,76,30,Athanasiou,1,38,8476960,-9,54,0.71052,C,3,11,20182019,0,0,0.13888,L,216,Andreas Athanasiou,DET,1018.4736
38,12,32,0.44791,5,79,16,Granlund,1,24,8475798,-8,54,0.68354,C,2,20,20182019,2,2,0.08465,L,189,Mikael Granlund,"MIN,NSH",1100.6075
47,4,23,,2,64,6,Krug,1,33,8476792,-2,53,0.82812,D,2,30,20182019,0,0,0.03973,L,151,Torey Krug,BOS,1278.0156
34,14,35,0.71428,1,74,19,Smith,0,14,8475191,13,53,0.71621,R,4,14,20182019,1,4,0.10674,L,178,Reilly Smith,VGK,1096.2972
26,19,42,0.49043,2,78,27,Benn,0,56,8473994,14,53,0.67948,L,8,11,20182019,0,0,0.14285,L,189,Jamie Benn,DAL,1093.6153
41,12,47,0.55541,1,81,12,Danault,0,39,8476479,17,53,0.65432,C,0,4,20182019,0,2,0.0909,L,132,Phillip Danault,MTL,1066.6419
35,15,37,0.42045,3,81,18,Drouin,1,26,8477494,-8,53,0.65432,L,3,16,20182019,0,0,0.09473,L,190,Jonathan Drouin,MTL,1015.8765
30,14,39,0.38016,5,82,23,Williams,0,44,8468508,-4,53,0.64634,R,9,14,20182019,0,0,0.09704,R,237,Justin Williams,CAR,1046.5609
28,22,44,0.47672,3,82,25,Nelson,1,28,8475754,20,53,0.64634,C,2,8,20182019,1,1,0.13812,L,181,Brock Nelson,NYI,1078.3292
30,17,38,0.55223,3,82,23,Niederreiter,0,30,8475799,-4,53,0.64634,R,6,15,20182019,0,0,0.125,L,184,Nino Niederreiter,"MIN,CAR",973.5121
32,17,46,0.38392,6,74,20,Tuch,1,8,8477949,13,52,0.7027,R,3,6,20182019,0,0,0.11111,R,180,Alex Tuch,VGK,1003.6081
24,21,40,0.375,2,79,28,Kreider,0,57,8475184,4,52,0.65822,L,7,12,20182019,0,0,0.1393,L,201,Chris Kreider,NYR,1044.3544
30,15,36,0.51073,6,81,22,Staal,0,34,8470595,-7,52,0.64197,C,7,15,20182019,0,1,0.10232,L,215,Eric Staal,MIN,1087.5185
19,29,45,0.45098,4,82,33,Gallagher,0,49,8475848,10,52,0.63414,R,4,7,20182019,0,0,0.10927,R,302,Brendan Gallagher,MTL,983.817
29,12,37,0.05882,3,72,22,Brown,2,24,8470606,-17,51,0.70833,R,9,12,20182019,1,2,0.12222,R,180,Dustin Brown,LAK,1224.3611
35,13,36,0.5274,4,73,16,Thornton,0,20,8466138,8,51,0.69863,C,3,15,20182019,0,0,0.17777,L,90,Joe Thornton,SJS,932.9041
23,18,35,0.48387,5,82,28,Lee,0,58,8475314,20,51,0.62195,L,10,16,20182019,0,0,0.13725,L,204,Anders Lee,NYI,1025.2682
22,19,38,0.14285,4,64,28,Forsberg,1,26,8476887,8,50,0.78125,L,7,10,20182019,2,2,0.12903,R,217,Filip Forsberg,NSH,1116.9843
23,16,32,0.27906,2,74,27,Palmieri,0,42,8475151,-9,50,0.67567,C,11,18,20182019,0,0,0.12053,R,224,Kyle Palmieri,NJD,1089.3108
42,4,29,,1,82,8,Trouba,1,58,8476885,8,50,0.60975,D,3,18,20182019,1,3,0.04938,R,162,Jacob Trouba,WPG,1372.6829
20,15,27,0.36666,3,82,30,Laine,0,42,8479339,-24,50,0.60975,L,15,23,20182019,0,0,0.12244,R,245,Patrik Laine,WPG,1033.9878
26,18,36,0.49345,2,82,23,Soderberg,0,26,8471262,-5,49,0.59756,C,2,10,20182019,3,3,0.12234,L,188,Carl Soderberg,COL,1046.939
25,20,41,0.31818,3,82,24,Konecny,1,40,8478439,-4,49,0.59756,R,4,8,20182019,0,0,0.13186,R,182,Travis Konecny,PHI,915.6097
14,29,41,0.11764,7,58,34,Arvidsson,0,26,8478042,12,48,0.82758,L,3,4,20182019,2,3,0.17435,R,195,Viktor Arvidsson,NSH,1148.7413
21,19,35,0.54545,4,66,27,van Riemsdyk,0,18,8474037,-10,48,0.72727,L,8,13,20182019,0,0,0.16167,L,167,James van Riemsdyk,PHI,996.2121
34,13,37,0.54339,2,67,14,Getzlaf,1,58,8470612,-19,48,0.71641,C,1,11,20182019,0,0,0.10526,R,133,Ryan Getzlaf,ANA,1167.7611
23,18,35,0.44,1,67,25,Mantha,1,30,8477511,-8,48,0.71641,R,7,13,20182019,0,0,0.12626,L,198,Anthony Mantha,DET,1069.6268
26,16,37,0.53356,5,80,22,Gourde,1,66,8476826,9,48,0.6,C,5,9,20182019,1,2,0.16923,L,130,Yanni Gourde,TBL,950.3
39,9,38,0.5091,1,81,9,Tierney,0,26,8476919,-22,48,0.59259,C,0,10,20182019,0,0,0.07758,L,116,Chris Tierney,OTT,1021.8395
28,16,41,0.47135,3,63,19,Shaw,0,71,8476381,17,47,0.74603,R,3,6,20182019,0,0,0.14074,R,135,Andrew Shaw,MTL,954.9047
30,14,36,0.45238,3,69,17,Hischier,3,24,8480002,0,47,0.68115,C,3,11,20182019,0,0,0.10625,L,160,Nico Hischier,NJD,1086.2318
26,18,41,0.33333,4,73,21,Bertuzzi,1,36,8477479,11,47,0.64383,L,3,6,20182019,0,0,0.1603,L,131,Tyler Bertuzzi,DET,990.9726
34,9,27,0.49427,4,75,13,Miller,0,30,8476468,8,47,0.62666,C,4,20,20182019,0,0,0.12037,L,108,J.T. Miller,TBL,879.8933
26,19,43,0.49563,4,77,21,Backlund,1,52,8474150,34,47,0.61038,C,1,2,20182019,1,2,0.10243,L,205,Mikael Backlund,CGY,1073.5194
18,27,38,0.48625,4,80,29,Johnson,0,28,8474870,15,47,0.5875,C,1,8,20182019,1,1,0.17791,R,163,Tyler Johnson,TBL,956.9
24,15,38,0.38709,3,80,23,Saad,0,12,8476438,-9,47,0.5875,L,5,6,20182019,3,3,0.11794,L,195,Brandon Saad,CHI,1061.3125
40,3,30,1.0,2,82,7,Suter,0,41,8470600,-8,47,0.57317,D,3,15,20182019,1,2,0.05147,L,136,Ryan Suter,MIN,1601.5243
20,22,37,0.31578,5,82,27,Anderson,0,60,8476981,25,47,0.57317,R,3,7,20182019,2,3,0.11739,R,230,Josh Anderson,CBJ,1021.4146
23,23,43,0.4,4,82,24,Vrana,0,27,8477944,20,47,0.57317,L,1,4,20182019,0,0,0.14906,L,161,Jakub Vrana,WSH,842.4146
33,13,28,0.33333,5,82,14,Keller,0,24,8479343,-21,47,0.57317,R,1,19,20182019,0,0,0.07,L,200,Clayton Keller,ARI,1094.1097
23,16,32,0.45454,1,57,23,Perron,0,46,8474102,3,46,0.80701,L,7,14,20182019,0,0,0.20535,R,112,David Perron,STL,1025.7192
37,9,33,,4,75,9,Jones,3,28,8477495,1,46,0.61333,D,0,10,20182019,0,3,0.04891,R,184,Seth Jones,CBJ,1549.36
27,12,32,0.5816,3,80,19,Zajac,1,20,8471233,-25,46,0.575,C,5,12,20182019,2,2,0.15833,R,120,Travis Zajac,NJD,1156.25
24,21,44,0.29032,5,81,22,Connolly,0,24,8475792,13,46,0.5679,R,1,2,20182019,0,0,0.15827,R,139,Brett Connolly,WSH,799.8024
33,10,34,0.0,4,82,13,Petry,2,28,8473507,-5,46,0.56097,D,3,11,20182019,0,1,0.07558,R,172,Jeff Petry,MTL,1387.1585
37,9,40,,1,82,9,McDonagh,0,34,8474151,38,46,0.56097,D,0,3,20182019,0,3,0.07031,L,128,Ryan McDonagh,TBL,1325.2926
42,1,25,0.0,1,53,3,Karlsson,0,22,8474578,6,45,0.84905,D,2,20,20182019,0,0,0.01775,R,169,Erik Karlsson,SJS,1469.415
35,5,25,,5,64,10,Klingberg,0,12,8475906,6,45,0.70312,D,5,20,20182019,0,0,0.06535,R,153,John Klingberg,DAL,1471.8281
23,18,35,0.48993,3,71,22,Tkachuk,1,75,8480801,-10,45,0.6338,L,4,10,20182019,0,0,0.1028,L,214,Brady Tkachuk,OTT,961.4929
37,1,20,,1,82,8,Doughty,1,44,8474563,-34,45,0.54878,D,7,24,20182019,0,1,0.05194,R,154,Drew Doughty,LAK,1595.7073
28,12,31,0.55205,5,73,16,Kadri,0,43,8475172,-2,44,0.60273,C,4,13,20182019,0,0,0.08695,L,184,Nazem Kadri,TOR,971.3835
24,17,39,0.5,3,78,20,Kapanen,1,27,8477953,12,44,0.5641,R,1,3,20182019,2,2,0.11494,R,174,Kasperi Kapanen,TOR,996.6794
36,6,35,,3,80,8,Ekholm,1,47,8475218,27,44,0.55,D,2,7,20182019,0,2,0.05479,L,146,Mattias Ekholm,NSH,1401.8375
30,8,22,,2,81,14,Ekman-Larsson,0,52,8475171,-16,44,0.5432,D,5,19,20182019,1,3,0.07954,L,176,Oliver Ekman-Larsson,ARI,1418.358
33,9,29,,1,82,11,Werenski,0,18,8478460,-12,44,0.53658,D,2,15,20182019,0,0,0.06547,L,168,Zach Werenski,CBJ,1373.9756
35,4,24,,4,82,9,Dahlin,0,34,8480839,-13,44,0.53658,D,5,20,20182019,0,0,0.05084,L,177,Rasmus Dahlin,BUF,1269.3292
25,12,30,0.35416,2,69,18,Rakell,1,27,8476483,-13,43,0.62318,R,6,13,20182019,0,0,0.09278,R,194,Rickard Rakell,ANA,1108.3623
19,19,29,0.37254,4,73,24,Silfverberg,1,28,8475164,-9,43,0.58904,R,3,11,20182019,2,3,0.14723,R,163,Jakob Silfverberg,ANA,1025.9589
23,17,37,0.36842,3,73,20,Johnsson,0,32,8477341,14,43,0.58904,L,3,6,20182019,0,0,0.15384,L,130,Andreas Johnsson,TOR,820.1095
38,4,26,,2,78,5,Ristolainen,1,38,8477499,-41,43,0.55128,D,1,17,20182019,0,0,0.02747,R,182,Rasmus Ristolainen,BUF,1478.4871
29,10,31,1.0,0,82,14,Spurgeon,0,20,8474716,-1,43,0.52439,D,4,11,20182019,0,1,0.0921,R,152,Jared Spurgeon,MIN,1448.6829
29,11,36,0.54663,2,50,13,Stastny,0,30,8471669,14,42,0.84,C,1,4,20182019,1,2,0.12621,L,103,Paul Stastny,VGK,1086.24
15,19,31,0.21052,4,68,27,DeBrusk,0,18,8478498,2,42,0.61764,L,8,11,20182019,0,0,0.17307,L,156,Jake DeBrusk,BOS,969.7058
27,8,26,0.30769,1,78,15,Ryan,0,35,8471676,-29,42,0.53846,R,7,16,20182019,0,0,0.09375,R,160,Bobby Ryan,OTT,940.9358
27,11,26,0.56032,1,78,15,Kerfoot,0,38,8477021,-9,42,0.53846,C,4,16,20182019,0,0,0.12931,L,116,Alexander Kerfoot,COL,892.9487
21,14,28,0.15384,5,81,21,Zucker,1,28,8475722,-9,42,0.51851,L,7,14,20182019,0,0,0.09813,L,214,Jason Zucker,MIN,1024.7777
24,10,28,0.52723,3,82,18,Henrique,0,24,8474641,-5,42,0.51219,C,8,13,20182019,0,1,0.14754,L,122,Adam Henrique,ANA,987.0731
28,10,25,0.0,2,71,13,Pietrangelo,0,22,8474565,2,41,0.57746,D,3,15,20182019,0,1,0.07738,R,168,Alex Pietrangelo,STL,1444.6197
20,20,40,0.47679,4,71,21,Hyman,0,65,8475786,16,41,0.57746,L,0,0,20182019,1,1,0.14583,R,144,Zach Hyman,TOR,1036.5352
27,9,33,0.47434,2,71,14,White,1,24,8478400,-24,41,0.57746,C,5,8,20182019,0,0,0.11382,R,123,Colin White,OTT,971.9154
22,10,20,0.45742,4,72,19,Galchenyuk,1,34,8476851,-19,41,0.56944,C,9,21,20182019,0,0,0.11949,L,159,Alex Galchenyuk,ARI,943.8611
19,18,34,0.50957,3,78,22,Eakin,0,16,8475236,19,41,0.52564,C,1,4,20182019,3,3,0.18333,L,120,Cody Eakin,VGK,922.7564
26,11,32,0.52495,5,82,15,Little,1,26,8473412,-12,41,0.5,C,4,7,20182019,0,2,0.11904,R,126,Bryan Little,WPG,949.9634
34,5,35,,2,82,7,Ellis,0,20,8475176,21,41,0.5,D,1,5,20182019,1,1,0.04697,R,149,Ryan Ellis,NSH,1440.8536
31,9,31,,1,82,10,Nurse,1,87,8477498,-5,41,0.5,D,1,9,20182019,0,1,0.05102,L,196,Darnell Nurse,EDM,1429.2195
28,9,25,0.33333,1,48,12,Zuccarello,0,24,8475692,-8,40,0.83333,R,3,15,20182019,0,0,0.11538,L,104,Mats Zuccarello,"NYR,DAL",1191.0833
18,17,33,0.54716,2,63,22,Wilson,0,128,8476880,11,40,0.63492,R,3,5,20182019,2,2,0.16923,R,130,Tom Wilson,WSH,1088.5555
